strata_id	layer1	layer2	layer3	layer4	layer5	layer6	NG_E_acres	PB_E_acres	GS_E_acres	EA_E_acres	MS_E_acres	BS_E_acres
I_1_B_N_E_O	I	1	B	N	E	O	1533.48405	0.0	0.0	0.0	0.0	179.90595
I_1_B_N_F_F	I	1	B	N	F	F	0.0	0.0	0.0	0.0	400.98	0.0
I_1_B_N_F_G	I	1	B	N	F	G	0.0	0.0	0.0	0.0	251.09	0.0
I_1_B_N_F_H	I	1	B	N	F	H	444.28	0.0	0.0	0.0	0.0	0.0
I_1_B_N_F_I	I	1	B	N	F	I	0.0	0.0	0.0	0.0	1102.16	0.0
I_1_B_N_F_J	I	1	B	N	F	J	2910.5	0.0	0.0	0.0	0.0	0.0
I_1_B_N_F_K	I	1	B	N	F	K	17353.8	0.0	0.0	0.0	0.0	0.0
I_1_B_N_F_M	I	1	B	N	F	M	0.0	692.11	0.0	0.0	0.0	0.0
I_1_B_N_F_N	I	1	B	N	F	N	2929.87	0.0	0.0	0.0	0.0	0.0
I_1_B_N_F_O	I	1	B	N	F	O	0.0	0.0	0.0	0.0	18996.7	0.0
I_1_B_N_F_S	I	1	B	N	F	S	0.0	0.0	0.0	0.0	348.25	0.0
I_1_B_N_G_F	I	1	B	N	G	F	6406.56	0.0	0.0	0.0	0.0	0.0
I_1_B_N_G_G	I	1	B	N	G	G	13972.1	0.0	0.0	0.0	0.0	0.0
I_1_B_N_G_J	I	1	B	N	G	J	594.412	0.0	0.0	0.0	0.0	242.78799999999998
I_1_B_N_G_K	I	1	B	N	G	K	19391.094	0.0	0.0	0.0	0.0	7920.306
I_1_B_N_G_O	I	1	B	N	G	O	2345.2081000000003	0.0	0.0	0.0	0.0	957.9019
I_1_B_N_H_F	I	1	B	N	H	F	35126.2	0.0	0.0	0.0	0.0	0.0
I_1_B_N_H_G	I	1	B	N	H	G	0.0	0.0	0.0	0.0	1057.35	0.0
I_1_B_N_H_H	I	1	B	N	H	H	604.55	0.0	0.0	0.0	0.0	0.0
I_1_B_N_H_I	I	1	B	N	H	I	1454.48	0.0	0.0	0.0	0.0	0.0
I_1_B_N_H_J	I	1	B	N	H	J	3854.08	0.0	0.0	0.0	0.0	0.0
I_1_B_N_H_K	I	1	B	N	H	K	4588.297347848333	0.0	0.0	0.0	12301.202652151665	0.0
I_1_B_N_H_M	I	1	B	N	H	M	296.77	0.0	0.0	0.0	0.0	0.0
I_1_B_N_H_N	I	1	B	N	H	N	1381.98	0.0	0.0	0.0	0.0	0.0
I_1_B_N_H_O	I	1	B	N	H	O	15359.3	0.0	0.0	0.0	0.0	0.0
I_1_B_N_H_R	I	1	B	N	H	R	0.0	0.0	0.0	0.0	210.72	0.0
I_1_B_N_H_S	I	1	B	N	H	S	0.0	0.0	0.0	0.0	853.45	0.0
I_1_B_N_I_F	I	1	B	N	I	F	0.0	0.0	0.0	0.0	4498.18	0.0
I_1_B_N_I_G	I	1	B	N	I	G	0.0	0.0	0.0	0.0	3373.48	0.0
I_1_B_N_I_H	I	1	B	N	I	H	739.45	0.0	0.0	0.0	0.0	0.0
