var_id	var_name	var_value	var_reduced_cost
1232	x_B,N,S,R,C,P,3	443.94	0.0
1233	x_B,N,S,R,C,P,4	9.06	0.0
1238	x_B,N,S,R,C,M,3	1810.06	0.0
1239	x_B,N,S,R,C,M,4	36.94	0.0
1244	x_B,N,S,R,C,L,3	8704.36	0.0
1245	x_B,N,S,R,C,L,4	177.64000000000001	0.0
1250	x_B,N,S,R,L,L,3	86.24	0.0
1251	x_B,N,S,R,L,L,4	1.76	0.0
1256	x_U,R,N,L,C,L,3	147.0	0.0
1257	x_U,R,N,L,C,L,4	3.0	0.0
1262	x_U,R,N,H,W,L,3	102.9	0.0
1263	x_U,R,N,H,W,L,4	2.1	0.0
1268	x_U,R,N,H,C,L,3	187.18	0.0
1269	x_U,R,N,H,C,L,4	3.8200000000000003	0.0
1274	x_U,R,N,C,W,L,3	109.76	0.0
1275	x_U,R,N,C,W,L,4	2.24	0.0
1280	x_U,R,N,C,C,L,3	109.76	0.0
1281	x_U,R,N,C,C,L,4	2.24	0.0
1286	x_U,R,N,R,C,L,3	214.62	0.0
1287	x_U,R,N,R,C,L,4	4.38	0.0
1292	x_U,R,O,H,C,L,3	49.98	0.0
1293	x_U,R,O,H,C,L,4	1.02	0.0
1298	x_U,R,O,R,C,L,3	100.94	0.0
1299	x_U,R,O,R,C,L,4	2.06	0.0
1304	x_U,R,P,H,W,L,3	111.72	0.0
1305	x_U,R,P,H,W,L,4	2.2800000000000002	0.0
1310	x_U,R,P,H,C,L,3	307.72	0.0
1311	x_U,R,P,H,C,L,4	6.28	0.0
1315	x_U,R,P,R,W,S,2	56.84	0.0
1317	x_U,R,P,R,W,S,4	1.16	0.0
1322	x_U,R,P,R,W,P,3	57.82	0.0
1323	x_U,R,P,R,W,P,4	1.18	0.0
1328	x_U,R,P,R,W,L,3	395.92	0.0
1329	x_U,R,P,R,W,L,4	8.08	0.0
1334	x_U,R,P,R,C,M,3	73.5	0.0
1335	x_U,R,P,R,C,M,4	1.5	0.0
1337	x_U,R,P,R,C,L,0	943.74	0.0
1341	x_U,R,P,R,C,L,4	19.26	0.0
1345	x_U,N,N,H,W,S,2	53.9	0.0
1347	x_U,N,N,H,W,S,4	1.1	0.0
1352	x_U,N,N,H,W,L,3	74.48	0.0
1353	x_U,N,N,H,W,L,4	1.52	0.0
1358	x_U,N,N,H,C,L,3	150.92	0.0
1359	x_U,N,N,H,C,L,4	3.08	0.0
1364	x_U,N,N,R,W,L,3	114.66	0.0
1365	x_U,N,N,R,W,L,4	2.34	0.0
1367	x_U,N,N,R,C,L,0	241.08	0.0
1371	x_U,N,N,R,C,L,4	4.92	0.0
1376	x_U,N,O,H,W,L,3	348.88	0.0
1377	x_U,N,O,H,W,L,4	7.12	0.0
1382	x_U,N,O,H,C,L,3	813.4	0.0
1383	x_U,N,O,H,C,L,4	16.6	0.0
1388	x_U,N,O,R,W,L,3	290.08	0.0
1389	x_U,N,O,R,W,L,4	5.92	0.0
1394	x_U,N,O,R,C,M,3	79.38	0.0
1395	x_U,N,O,R,C,M,4	1.62	0.0
1400	x_U,N,O,R,C,L,3	933.94	0.0
1401	x_U,N,O,R,C,L,4	19.06	0.0
1406	x_U,N,P,H,W,L,3	263.62	0.0
1407	x_U,N,P,H,W,L,4	5.38	0.0
1410	x_U,N,P,H,C,L,1	497.84	0.0
1413	x_U,N,P,H,C,L,4	10.16	0.0
1418	x_U,N,P,H,A,L,3	62.72	0.0
1419	x_U,N,P,H,A,L,4	1.28	0.0
1423	x_U,N,P,R,W,L,2	496.86	0.0
1425	x_U,N,P,R,W,L,4	10.14	0.0
1429	x_U,N,P,R,C,S,2	54.88	0.0
1431	x_U,N,P,R,C,S,4	1.12	0.0
1436	x_U,N,P,R,C,M,3	59.78	0.0
1437	x_U,N,P,R,C,M,4	1.22	0.0
1442	x_U,N,P,R,C,L,3	987.84	0.0
1443	x_U,N,P,R,C,L,4	20.16	0.0
1448	x_U,N,P,R,A,L,3	101.92	0.0
1449	x_U,N,P,R,A,L,4	2.08	0.0
1453	x_U,N,S,H,W,S,2	1142.68	0.0
1455	x_U,N,S,H,W,S,4	23.32	0.0
1460	x_U,N,S,H,W,P,3	149.94	0.0
1461	x_U,N,S,H,W,P,4	3.06	0.0
1466	x_U,N,S,H,W,M,3	226.38	0.0
1467	x_U,N,S,H,W,M,4	4.62	0.0
1472	x_U,N,S,H,W,L,3	2155.02	0.0
1473	x_U,N,S,H,W,L,4	43.980000000000004	0.0
1477	x_U,N,S,H,C,S,2	473.34	0.0
1479	x_U,N,S,H,C,S,4	9.66	0.0
1484	x_U,N,S,H,C,P,3	176.4	0.0
1485	x_U,N,S,H,C,P,4	3.6	0.0
1490	x_U,N,S,H,C,M,3	317.52	0.0
1491	x_U,N,S,H,C,M,4	6.48	0.0
1496	x_U,N,S,H,C,L,3	4198.32	0.0
1497	x_U,N,S,H,C,L,4	85.68	0.0
1501	x_U,N,S,H,A,S,2	184.24	0.0
1503	x_U,N,S,H,A,S,4	3.7600000000000002	0.0
1508	x_U,N,S,H,A,L,3	126.42	0.0
1509	x_U,N,S,H,A,L,4	2.58	0.0
1514	x_U,N,S,H,L,L,3	144.06	0.0
1515	x_U,N,S,H,L,L,4	2.94	0.0
1520	x_U,N,S,R,P,L,3	76.44	0.0
1521	x_U,N,S,R,P,L,4	1.56	0.0
1526	x_U,N,S,R,D,M,3	57.82	0.0
1527	x_U,N,S,R,D,M,4	1.18	0.0
1532	x_U,N,S,R,D,L,3	97.02	0.0
1533	x_U,N,S,R,D,L,4	1.98	0.0
1536	x_U,N,S,R,W,S,1	939.82	0.0
1539	x_U,N,S,R,W,S,4	19.18	0.0
1541	x_U,N,S,R,W,P,0	163.66	0.0
1545	x_U,N,S,R,W,P,4	3.34	0.0
1547	x_U,N,S,R,W,M,0	325.36	0.0
1551	x_U,N,S,R,W,M,4	6.640000000000001	0.0
