strata_id	layer1	layer2	layer3	layer4	layer5	layer6	area	age_class	model_strata	
C_B_N_L_CMLP_LARGE	C	B	N	L	CMLP	LARGE	24.0	12	true	
C_B_N_L_CMLP_MEDIUM	C	B	N	L	CMLP	MEDIUM	3772.0	9	true	
C_B_N_L_CMLP_SEEDSAP	C	B	N	L	CMLP	SEEDSAP	213.0	1	true	
C_B_N_L_CMLP_SMALL	C	B	N	L	CMLP	SMALL	768.0	4	true	
C_B_N_L_CMLP_VERYLARGE	C	B	N	L	CMLP	VERYLARGE	24.0	12	true	
C_B_N_L_CMMH_LARGE	C	B	N	L	CMMH	LARGE	285.0	12	true	
C_B_N_L_CMMH_MEDIUM	C	B	N	L	CMMH	MEDIUM	1778.0	9	true	
C_B_N_L_CMSF_LARGE	C	B	N	L	CMSF	LARGE	135.0	12	true	
C_B_N_L_CMSF_MEDIUM	C	B	N	L	CMSF	MEDIUM	1054.0	9	true	
C_B_N_L_CMSF_SEEDSAP	C	B	N	L	CMSF	SEEDSAP	789.0	1	true	
C_B_N_L_CMSF_SMALL	C	B	N	L	CMSF	SMALL	56.0	4	true	
C_B_N_L_CMSF_VERYLARGE	C	B	N	L	CMSF	VERYLARGE	36.0	12	true	
C_B_N_N_CMDF_LARGE	C	B	N	N	CMDF	LARGE	672.0	12	true	
C_B_N_N_CMDF_MEDIUM	C	B	N	N	CMDF	MEDIUM	775.0	9	true	
C_B_N_N_CMDF_SEEDSAP	C	B	N	N	CMDF	SEEDSAP	411.0	1	true	
C_B_N_N_CMDF_SMALL	C	B	N	N	CMDF	SMALL	282.0	4	true	
C_B_N_N_CMDF_VERYLARGE	C	B	N	N	CMDF	VERYLARGE	700.0	12	true	
C_B_N_N_CMES_LARGE	C	B	N	N	CMES	LARGE	1191.0	12	true	
C_B_N_N_CMES_MEDIUM	C	B	N	N	CMES	MEDIUM	257.0	9	true	
C_B_N_N_CMES_SMALL	C	B	N	N	CMES	SMALL	5.0	4	true	
C_B_N_N_CMES_VERYLARGE	C	B	N	N	CMES	VERYLARGE	247.0	12	true	
C_B_N_N_CMGF_LARGE	C	B	N	N	CMGF	LARGE	2656.0	12	true	
C_B_N_N_CMGF_MEDIUM	C	B	N	N	CMGF	MEDIUM	1006.0	9	true	
C_B_N_N_CMGF_SEEDSAP	C	B	N	N	CMGF	SEEDSAP	10.0	1	true	
C_B_N_N_CMGF_SMALL	C	B	N	N	CMGF	SMALL	337.0	4	true	
C_B_N_N_CMGF_VERYLARGE	C	B	N	N	CMGF	VERYLARGE	626.0	12	true	
C_B_N_N_CMLP_LARGE	C	B	N	N	CMLP	LARGE	11.0	12	true	
C_B_N_N_CMLP_MEDIUM	C	B	N	N	CMLP	MEDIUM	893.0	9	true	
C_B_N_N_CMLP_SEEDSAP	C	B	N	N	CMLP	SEEDSAP	114.0	1	true	
C_B_N_N_CMLP_SMALL	C	B	N	N	CMLP	SMALL	101.0	4	true	
C_B_N_N_CMLP_VERYLARGE	C	B	N	N	CMLP	VERYLARGE	8.0	12	true	
C_B_N_N_CMMH_LARGE	C	B	N	N	CMMH	LARGE	1811.0	12	true	
C_B_N_N_CMMH_MEDIUM	C	B	N	N	CMMH	MEDIUM	2284.0	9	true	
C_B_N_N_CMMH_SMALL	C	B	N	N	CMMH	SMALL	15.0	4	true	
C_B_N_N_CMSF_LARGE	C	B	N	N	CMSF	LARGE	459.0	12	true	
C_B_N_N_CMSF_MEDIUM	C	B	N	N	CMSF	MEDIUM	666.0	9	true	
C_B_N_N_CMSF_SEEDSAP	C	B	N	N	CMSF	SEEDSAP	1114.0	1	true	
C_B_N_N_CMSF_SMALL	C	B	N	N	CMSF	SMALL	54.0	4	true	
C_B_N_N_CMSF_VERYLARGE	C	B	N	N	CMSF	VERYLARGE	127.0	12	true	
C_C_L_C_CMDF_LARGE	C	C	L	C	CMDF	LARGE	29.0	12	true	
C_C_L_C_CMDF_MEDIUM	C	C	L	C	CMDF	MEDIUM	18.0	9	true	
C_C_L_C_CMDF_SEEDSAP	C	C	L	C	CMDF	SEEDSAP	12.0	1	true	
C_C_L_C_CMDF_SMALL	C	C	L	C	CMDF	SMALL	55.0	4	true	
C_C_L_C_CMDF_VERYLARGE	C	C	L	C	CMDF	VERYLARGE	36.0	12	true	
C_C_L_C_CMES_LARGE	C	C	L	C	CMES	LARGE	228.0	12	true	
C_C_L_C_CMES_MEDIUM	C	C	L	C	CMES	MEDIUM	26.0	9	true	
C_C_L_C_CMES_VERYLARGE	C	C	L	C	CMES	VERYLARGE	93.0	12	true	
C_C_L_C_CMGF_LARGE	C	C	L	C	CMGF	LARGE	663.0	12	true	
C_C_L_C_CMGF_MEDIUM	C	C	L	C	CMGF	MEDIUM	34.0	9	true	
C_C_L_C_CMGF_SMALL	C	C	L	C	CMGF	SMALL	94.0	4	true	
C_C_L_C_CMGF_VERYLARGE	C	C	L	C	CMGF	VERYLARGE	158.0	12	true	
C_C_L_C_CMLP_LARGE	C	C	L	C	CMLP	LARGE	6.0	12	true	
C_C_L_C_CMLP_MEDIUM	C	C	L	C	CMLP	MEDIUM	56.0	9	true	
C_C_L_C_CMLP_SEEDSAP	C	C	L	C	CMLP	SEEDSAP	11.0	1	true	
C_C_L_C_CMLP_SMALL	C	C	L	C	CMLP	SMALL	11.0	4	true	
C_C_L_C_CMLP_VERYLARGE	C	C	L	C	CMLP	VERYLARGE	15.0	12	true	
C_C_L_C_CMMH_MEDIUM	C	C	L	C	CMMH	MEDIUM	17.0	9	true	
C_C_L_C_CMSF_LARGE	C	C	L	C	CMSF	LARGE	52.0	12	true	
C_C_L_C_CMSF_MEDIUM	C	C	L	C	CMSF	MEDIUM	159.0	9	true	
C_C_L_C_CMSF_SEEDSAP	C	C	L	C	CMSF	SEEDSAP	273.0	1	true	
C_C_L_C_CMSF_SMALL	C	C	L	C	CMSF	SMALL	28.0	4	true	
C_C_L_C_CMSF_VERYLARGE	C	C	L	C	CMSF	VERYLARGE	113.0	12	true	
C_C_L_K_CMDF_LARGE	C	C	L	K	CMDF	LARGE	359.0	12	true	
C_C_L_K_CMDF_MEDIUM	C	C	L	K	CMDF	MEDIUM	707.0	9	true	
C_C_L_K_CMDF_SEEDSAP	C	C	L	K	CMDF	SEEDSAP	215.0	1	true	
C_C_L_K_CMDF_SMALL	C	C	L	K	CMDF	SMALL	268.0	4	true	
C_C_L_K_CMDF_VERYLARGE	C	C	L	K	CMDF	VERYLARGE	263.0	12	true	
C_C_L_K_CMES_LARGE	C	C	L	K	CMES	LARGE	2745.0	12	true	
C_C_L_K_CMES_MEDIUM	C	C	L	K	CMES	MEDIUM	747.0	9	true	
C_C_L_K_CMES_SEEDSAP	C	C	L	K	CMES	SEEDSAP	34.0	1	true	
C_C_L_K_CMES_SMALL	C	C	L	K	CMES	SMALL	95.0	4	true	
C_C_L_K_CMES_VERYLARGE	C	C	L	K	CMES	VERYLARGE	685.0	12	true	
C_C_L_K_CMGF_LARGE	C	C	L	K	CMGF	LARGE	1969.0	12	true	
C_C_L_K_CMGF_MEDIUM	C	C	L	K	CMGF	MEDIUM	432.0	9	true	
C_C_L_K_CMGF_SEEDSAP	C	C	L	K	CMGF	SEEDSAP	36.0	1	true	
C_C_L_K_CMGF_SMALL	C	C	L	K	CMGF	SMALL	355.0	4	true	
C_C_L_K_CMGF_VERYLARGE	C	C	L	K	CMGF	VERYLARGE	170.0	12	true	
C_C_L_K_CMLP_LARGE	C	C	L	K	CMLP	LARGE	69.0	12	true	
C_C_L_K_CMLP_MEDIUM	C	C	L	K	CMLP	MEDIUM	1683.0	9	true	
C_C_L_K_CMLP_SEEDSAP	C	C	L	K	CMLP	SEEDSAP	169.0	1	true	
C_C_L_K_CMLP_SMALL	C	C	L	K	CMLP	SMALL	410.0	4	true	
C_C_L_K_CMLP_VERYLARGE	C	C	L	K	CMLP	VERYLARGE	82.0	12	true	
C_C_L_K_CMMH_LARGE	C	C	L	K	CMMH	LARGE	195.0	12	true	
C_C_L_K_CMMH_MEDIUM	C	C	L	K	CMMH	MEDIUM	406.0	9	true	
C_C_L_K_CMSF_LARGE	C	C	L	K	CMSF	LARGE	426.0	12	true	
C_C_L_K_CMSF_MEDIUM	C	C	L	K	CMSF	MEDIUM	1604.0	9	true	
C_C_L_K_CMSF_SEEDSAP	C	C	L	K	CMSF	SEEDSAP	840.0	1	true	
C_C_L_K_CMSF_SMALL	C	C	L	K	CMSF	SMALL	33.0	4	true	
C_C_L_K_CMSF_VERYLARGE	C	C	L	K	CMSF	VERYLARGE	130.0	12	true	
C_C_L_L_CMDF_LARGE	C	C	L	L	CMDF	LARGE	39.0	12	true	
C_C_L_L_CMDF_MEDIUM	C	C	L	L	CMDF	MEDIUM	55.0	9	true	
C_C_L_L_CMDF_SEEDSAP	C	C	L	L	CMDF	SEEDSAP	43.0	1	true	
C_C_L_L_CMDF_SMALL	C	C	L	L	CMDF	SMALL	30.0	4	true	
C_C_L_L_CMDF_VERYLARGE	C	C	L	L	CMDF	VERYLARGE	8.0	12	true	
C_C_L_L_CMES_LARGE	C	C	L	L	CMES	LARGE	717.0	12	true	
C_C_L_L_CMES_MEDIUM	C	C	L	L	CMES	MEDIUM	335.0	9	true	
C_C_L_L_CMES_SEEDSAP	C	C	L	L	CMES	SEEDSAP	9.0	1	true	
C_C_L_L_CMES_SMALL	C	C	L	L	CMES	SMALL	21.0	4	true	
C_C_L_L_CMES_VERYLARGE	C	C	L	L	CMES	VERYLARGE	99.0	12	true	
C_C_L_L_CMGF_LARGE	C	C	L	L	CMGF	LARGE	253.0	12	true	
C_C_L_L_CMGF_MEDIUM	C	C	L	L	CMGF	MEDIUM	29.0	9	true	
C_C_L_L_CMGF_SEEDSAP	C	C	L	L	CMGF	SEEDSAP	8.0	1	true	
C_C_L_L_CMGF_SMALL	C	C	L	L	CMGF	SMALL	108.0	4	true	
C_C_L_L_CMGF_VERYLARGE	C	C	L	L	CMGF	VERYLARGE	56.0	12	true	
C_C_L_L_CMLP_LARGE	C	C	L	L	CMLP	LARGE	21.0	12	true	
C_C_L_L_CMLP_MEDIUM	C	C	L	L	CMLP	MEDIUM	335.0	9	true	
C_C_L_L_CMLP_SEEDSAP	C	C	L	L	CMLP	SEEDSAP	5.0	1	true	
C_C_L_L_CMLP_SMALL	C	C	L	L	CMLP	SMALL	52.0	4	true	
C_C_L_L_CMMH_LARGE	C	C	L	L	CMMH	LARGE	34.0	12	true	
C_C_L_L_CMMH_MEDIUM	C	C	L	L	CMMH	MEDIUM	97.0	9	true	
C_C_L_L_CMSF_LARGE	C	C	L	L	CMSF	LARGE	52.0	12	true	
C_C_L_L_CMSF_MEDIUM	C	C	L	L	CMSF	MEDIUM	375.0	9	true	
C_C_L_L_CMSF_SEEDSAP	C	C	L	L	CMSF	SEEDSAP	206.0	1	true	
C_C_L_L_CMSF_VERYLARGE	C	C	L	L	CMSF	VERYLARGE	54.0	12	true	
C_C_L_N_CMDF_LARGE	C	C	L	N	CMDF	LARGE	86.0	12	true	
C_C_L_N_CMDF_MEDIUM	C	C	L	N	CMDF	MEDIUM	170.0	9	true	
C_C_L_N_CMDF_SEEDSAP	C	C	L	N	CMDF	SEEDSAP	135.0	1	true	
C_C_L_N_CMDF_SMALL	C	C	L	N	CMDF	SMALL	215.0	4	true	
C_C_L_N_CMDF_VERYLARGE	C	C	L	N	CMDF	VERYLARGE	137.0	12	true	
C_C_L_N_CMES_LARGE	C	C	L	N	CMES	LARGE	239.0	12	true	
C_C_L_N_CMES_MEDIUM	C	C	L	N	CMES	MEDIUM	45.0	9	true	
C_C_L_N_CMES_VERYLARGE	C	C	L	N	CMES	VERYLARGE	50.0	12	true	
C_C_L_N_CMGF_LARGE	C	C	L	N	CMGF	LARGE	1314.0	12	true	
C_C_L_N_CMGF_MEDIUM	C	C	L	N	CMGF	MEDIUM	316.0	9	true	
C_C_L_N_CMGF_SEEDSAP	C	C	L	N	CMGF	SEEDSAP	43.0	1	true	
C_C_L_N_CMGF_SMALL	C	C	L	N	CMGF	SMALL	657.0	4	true	
C_C_L_N_CMGF_VERYLARGE	C	C	L	N	CMGF	VERYLARGE	270.0	12	true	
C_C_L_N_CMLP_LARGE	C	C	L	N	CMLP	LARGE	6.0	12	true	
C_C_L_N_CMLP_MEDIUM	C	C	L	N	CMLP	MEDIUM	107.0	9	true	
C_C_L_N_CMLP_SEEDSAP	C	C	L	N	CMLP	SEEDSAP	10.0	1	true	
C_C_L_N_CMLP_SMALL	C	C	L	N	CMLP	SMALL	32.0	4	true	
C_C_L_N_CMMH_LARGE	C	C	L	N	CMMH	LARGE	98.0	12	true	
C_C_L_N_CMMH_MEDIUM	C	C	L	N	CMMH	MEDIUM	266.0	9	true	
C_C_L_N_CMMH_SMALL	C	C	L	N	CMMH	SMALL	8.0	4	true	
C_C_L_N_CMSF_LARGE	C	C	L	N	CMSF	LARGE	95.0	12	true	
C_C_L_N_CMSF_MEDIUM	C	C	L	N	CMSF	MEDIUM	174.0	9	true	
C_C_L_N_CMSF_SEEDSAP	C	C	L	N	CMSF	SEEDSAP	198.0	1	true	
C_C_L_N_CMSF_SMALL	C	C	L	N	CMSF	SMALL	6.0	4	true	
C_C_L_N_CMSF_VERYLARGE	C	C	L	N	CMSF	VERYLARGE	51.0	12	true	
C_C_N_C_CMDF_LARGE	C	C	N	C	CMDF	LARGE	14.0	12	true	
C_C_N_C_CMDF_MEDIUM	C	C	N	C	CMDF	MEDIUM	7.0	9	true	
C_C_N_C_CMDF_SEEDSAP	C	C	N	C	CMDF	SEEDSAP	6.0	1	true	
C_C_N_C_CMDF_SMALL	C	C	N	C	CMDF	SMALL	17.0	4	true	
C_C_N_C_CMES_LARGE	C	C	N	C	CMES	LARGE	16.0	12	true	
C_C_N_C_CMES_VERYLARGE	C	C	N	C	CMES	VERYLARGE	6.0	12	true	
C_C_N_C_CMGF_LARGE	C	C	N	C	CMGF	LARGE	74.0	12	true	
C_C_N_C_CMGF_MEDIUM	C	C	N	C	CMGF	MEDIUM	15.0	9	true	
C_C_N_C_CMGF_SMALL	C	C	N	C	CMGF	SMALL	29.0	4	true	
C_C_N_C_CMGF_VERYLARGE	C	C	N	C	CMGF	VERYLARGE	18.0	12	true	
C_C_N_C_CMLP_MEDIUM	C	C	N	C	CMLP	MEDIUM	17.0	9	true	
C_C_N_C_CMMH_MEDIUM	C	C	N	C	CMMH	MEDIUM	7.0	9	true	
C_C_N_C_CMSF_LARGE	C	C	N	C	CMSF	LARGE	7.0	12	true	
C_C_N_C_CMSF_MEDIUM	C	C	N	C	CMSF	MEDIUM	29.0	9	true	
C_C_N_C_CMSF_SEEDSAP	C	C	N	C	CMSF	SEEDSAP	17.0	1	true	
C_C_N_C_CMSF_VERYLARGE	C	C	N	C	CMSF	VERYLARGE	9.0	12	true	
C_C_N_K_CMDF_LARGE	C	C	N	K	CMDF	LARGE	33.0	12	true	
C_C_N_K_CMDF_MEDIUM	C	C	N	K	CMDF	MEDIUM	49.0	9	true	
C_C_N_K_CMDF_SEEDSAP	C	C	N	K	CMDF	SEEDSAP	40.0	1	true	
C_C_N_K_CMDF_SMALL	C	C	N	K	CMDF	SMALL	57.0	4	true	
C_C_N_K_CMDF_VERYLARGE	C	C	N	K	CMDF	VERYLARGE	24.0	12	true	
C_C_N_K_CMES_LARGE	C	C	N	K	CMES	LARGE	187.0	12	true	
C_C_N_K_CMES_MEDIUM	C	C	N	K	CMES	MEDIUM	47.0	9	true	
C_C_N_K_CMES_SMALL	C	C	N	K	CMES	SMALL	26.0	4	true	
C_C_N_K_CMES_VERYLARGE	C	C	N	K	CMES	VERYLARGE	36.0	12	true	
C_C_N_K_CMGF_LARGE	C	C	N	K	CMGF	LARGE	208.0	12	true	
C_C_N_K_CMGF_MEDIUM	C	C	N	K	CMGF	MEDIUM	89.0	9	true	
C_C_N_K_CMGF_SEEDSAP	C	C	N	K	CMGF	SEEDSAP	6.0	1	true	
C_C_N_K_CMGF_SMALL	C	C	N	K	CMGF	SMALL	82.0	4	true	
C_C_N_K_CMGF_VERYLARGE	C	C	N	K	CMGF	VERYLARGE	17.0	12	true	
C_C_N_K_CMLP_LARGE	C	C	N	K	CMLP	LARGE	10.0	12	true	
C_C_N_K_CMLP_MEDIUM	C	C	N	K	CMLP	MEDIUM	165.0	9	true	
C_C_N_K_CMLP_SEEDSAP	C	C	N	K	CMLP	SEEDSAP	46.0	1	true	
C_C_N_K_CMLP_SMALL	C	C	N	K	CMLP	SMALL	65.0	4	true	
C_C_N_K_CMMH_LARGE	C	C	N	K	CMMH	LARGE	13.0	12	true	
C_C_N_K_CMMH_MEDIUM	C	C	N	K	CMMH	MEDIUM	41.0	9	true	
C_C_N_K_CMSF_LARGE	C	C	N	K	CMSF	LARGE	40.0	12	true	
C_C_N_K_CMSF_MEDIUM	C	C	N	K	CMSF	MEDIUM	192.0	9	true	
C_C_N_K_CMSF_SEEDSAP	C	C	N	K	CMSF	SEEDSAP	97.0	1	true	
C_C_N_K_CMSF_SMALL	C	C	N	K	CMSF	SMALL	8.0	4	true	
C_C_N_K_CMSF_VERYLARGE	C	C	N	K	CMSF	VERYLARGE	23.0	12	true	
C_C_N_L_CMDF_LARGE	C	C	N	L	CMDF	LARGE	11.0	12	true	
C_C_N_L_CMDF_MEDIUM	C	C	N	L	CMDF	MEDIUM	14.0	9	true	
C_C_N_L_CMDF_SEEDSAP	C	C	N	L	CMDF	SEEDSAP	9.0	1	true	
C_C_N_L_CMES_LARGE	C	C	N	L	CMES	LARGE	42.0	12	true	
C_C_N_L_CMES_MEDIUM	C	C	N	L	CMES	MEDIUM	21.0	9	true	
C_C_N_L_CMES_SMALL	C	C	N	L	CMES	SMALL	7.0	4	true	
C_C_N_L_CMES_VERYLARGE	C	C	N	L	CMES	VERYLARGE	6.0	12	true	
C_C_N_L_CMGF_LARGE	C	C	N	L	CMGF	LARGE	22.0	12	true	
C_C_N_L_CMGF_MEDIUM	C	C	N	L	CMGF	MEDIUM	15.0	9	true	
C_C_N_L_CMGF_SMALL	C	C	N	L	CMGF	SMALL	7.0	4	true	
C_C_N_L_CMLP_MEDIUM	C	C	N	L	CMLP	MEDIUM	63.0	9	true	
C_C_N_L_CMLP_SEEDSAP	C	C	N	L	CMLP	SEEDSAP	5.0	1	true	
C_C_N_L_CMLP_SMALL	C	C	N	L	CMLP	SMALL	13.0	4	true	
C_C_N_L_CMMH_LARGE	C	C	N	L	CMMH	LARGE	5.0	12	true	
C_C_N_L_CMMH_MEDIUM	C	C	N	L	CMMH	MEDIUM	9.0	9	true	
C_C_N_L_CMSF_LARGE	C	C	N	L	CMSF	LARGE	18.0	12	true	
C_C_N_L_CMSF_MEDIUM	C	C	N	L	CMSF	MEDIUM	46.0	9	true	
C_C_N_L_CMSF_SEEDSAP	C	C	N	L	CMSF	SEEDSAP	26.0	1	true	
C_C_N_L_CMSF_VERYLARGE	C	C	N	L	CMSF	VERYLARGE	12.0	12	true	
C_C_N_N_CMDF_LARGE	C	C	N	N	CMDF	LARGE	13.0	12	true	
C_C_N_N_CMDF_MEDIUM	C	C	N	N	CMDF	MEDIUM	16.0	9	true	
C_C_N_N_CMDF_SEEDSAP	C	C	N	N	CMDF	SEEDSAP	27.0	1	true	
C_C_N_N_CMDF_SMALL	C	C	N	N	CMDF	SMALL	43.0	4	true	
C_C_N_N_CMDF_VERYLARGE	C	C	N	N	CMDF	VERYLARGE	10.0	12	true	
C_C_N_N_CMES_LARGE	C	C	N	N	CMES	LARGE	26.0	12	true	
C_C_N_N_CMGF_LARGE	C	C	N	N	CMGF	LARGE	121.0	12	true	
C_C_N_N_CMGF_MEDIUM	C	C	N	N	CMGF	MEDIUM	36.0	9	true	
C_C_N_N_CMGF_SEEDSAP	C	C	N	N	CMGF	SEEDSAP	11.0	1	true	
C_C_N_N_CMGF_SMALL	C	C	N	N	CMGF	SMALL	121.0	4	true	
C_C_N_N_CMGF_VERYLARGE	C	C	N	N	CMGF	VERYLARGE	34.0	12	true	
C_C_N_N_CMLP_MEDIUM	C	C	N	N	CMLP	MEDIUM	21.0	9	true	
C_C_N_N_CMLP_SEEDSAP	C	C	N	N	CMLP	SEEDSAP	7.0	1	true	
C_C_N_N_CMMH_LARGE	C	C	N	N	CMMH	LARGE	10.0	12	true	
C_C_N_N_CMMH_MEDIUM	C	C	N	N	CMMH	MEDIUM	31.0	9	true	
C_C_N_N_CMSF_LARGE	C	C	N	N	CMSF	LARGE	13.0	12	true	
C_C_N_N_CMSF_MEDIUM	C	C	N	N	CMSF	MEDIUM	8.0	9	true	
C_C_N_N_CMSF_SEEDSAP	C	C	N	N	CMSF	SEEDSAP	29.0	1	true	
C_C_N_N_CMSF_VERYLARGE	C	C	N	N	CMSF	VERYLARGE	6.0	12	true	
C_C_S_C_CMDF_LARGE	C	C	S	C	CMDF	LARGE	203.0	12	true	
C_C_S_C_CMDF_MEDIUM	C	C	S	C	CMDF	MEDIUM	166.0	9	true	
C_C_S_C_CMDF_SEEDSAP	C	C	S	C	CMDF	SEEDSAP	119.0	1	true	
C_C_S_C_CMDF_SMALL	C	C	S	C	CMDF	SMALL	402.0	4	true	
C_C_S_C_CMDF_VERYLARGE	C	C	S	C	CMDF	VERYLARGE	165.0	12	true	
C_C_S_C_CMES_LARGE	C	C	S	C	CMES	LARGE	819.0	12	true	
C_C_S_C_CMES_MEDIUM	C	C	S	C	CMES	MEDIUM	54.0	9	true	
C_C_S_C_CMES_SMALL	C	C	S	C	CMES	SMALL	22.0	4	true	
C_C_S_C_CMES_VERYLARGE	C	C	S	C	CMES	VERYLARGE	167.0	12	true	
C_C_S_C_CMGF_LARGE	C	C	S	C	CMGF	LARGE	2888.0	12	true	
C_C_S_C_CMGF_MEDIUM	C	C	S	C	CMGF	MEDIUM	347.0	9	true	
C_C_S_C_CMGF_SEEDSAP	C	C	S	C	CMGF	SEEDSAP	22.0	1	true	
C_C_S_C_CMGF_SMALL	C	C	S	C	CMGF	SMALL	884.0	4	true	
C_C_S_C_CMGF_VERYLARGE	C	C	S	C	CMGF	VERYLARGE	740.0	12	true	
C_C_S_C_CMLP_LARGE	C	C	S	C	CMLP	LARGE	33.0	12	true	
C_C_S_C_CMLP_MEDIUM	C	C	S	C	CMLP	MEDIUM	524.0	9	true	
C_C_S_C_CMLP_SEEDSAP	C	C	S	C	CMLP	SEEDSAP	59.0	1	true	
C_C_S_C_CMLP_SMALL	C	C	S	C	CMLP	SMALL	262.0	4	true	
C_C_S_C_CMLP_VERYLARGE	C	C	S	C	CMLP	VERYLARGE	15.0	12	true	
C_C_S_C_CMMH_LARGE	C	C	S	C	CMMH	LARGE	36.0	12	true	
C_C_S_C_CMMH_MEDIUM	C	C	S	C	CMMH	MEDIUM	63.0	9	true	
C_C_S_C_CMSF_LARGE	C	C	S	C	CMSF	LARGE	307.0	12	true	
C_C_S_C_CMSF_MEDIUM	C	C	S	C	CMSF	MEDIUM	995.0	9	true	
C_C_S_C_CMSF_SEEDSAP	C	C	S	C	CMSF	SEEDSAP	1795.0	1	true	
C_C_S_C_CMSF_SMALL	C	C	S	C	CMSF	SMALL	86.0	4	true	
C_C_S_C_CMSF_VERYLARGE	C	C	S	C	CMSF	VERYLARGE	184.0	12	true	
C_C_S_K_CMDF_LARGE	C	C	S	K	CMDF	LARGE	1019.0	12	true	
C_C_S_K_CMDF_MEDIUM	C	C	S	K	CMDF	MEDIUM	1731.0	9	true	
C_C_S_K_CMDF_SEEDSAP	C	C	S	K	CMDF	SEEDSAP	985.0	1	true	
C_C_S_K_CMDF_SMALL	C	C	S	K	CMDF	SMALL	1384.0	4	true	
C_C_S_K_CMDF_VERYLARGE	C	C	S	K	CMDF	VERYLARGE	679.0	12	true	
C_C_S_K_CMES_LARGE	C	C	S	K	CMES	LARGE	6095.0	12	true	
C_C_S_K_CMES_MEDIUM	C	C	S	K	CMES	MEDIUM	2320.0	9	true	
C_C_S_K_CMES_SEEDSAP	C	C	S	K	CMES	SEEDSAP	79.0	1	true	
C_C_S_K_CMES_SMALL	C	C	S	K	CMES	SMALL	616.0	4	true	
C_C_S_K_CMES_VERYLARGE	C	C	S	K	CMES	VERYLARGE	1014.0	12	true	
C_C_S_K_CMGF_LARGE	C	C	S	K	CMGF	LARGE	8093.0	12	true	
C_C_S_K_CMGF_MEDIUM	C	C	S	K	CMGF	MEDIUM	2697.0	9	true	
C_C_S_K_CMGF_SEEDSAP	C	C	S	K	CMGF	SEEDSAP	184.0	1	true	
C_C_S_K_CMGF_SMALL	C	C	S	K	CMGF	SMALL	1871.0	4	true	
C_C_S_K_CMGF_VERYLARGE	C	C	S	K	CMGF	VERYLARGE	466.0	12	true	
C_C_S_K_CMLP_LARGE	C	C	S	K	CMLP	LARGE	302.0	12	true	
C_C_S_K_CMLP_MEDIUM	C	C	S	K	CMLP	MEDIUM	8177.0	9	true	
C_C_S_K_CMLP_SEEDSAP	C	C	S	K	CMLP	SEEDSAP	1367.0	1	true	
C_C_S_K_CMLP_SMALL	C	C	S	K	CMLP	SMALL	3710.0	4	true	
C_C_S_K_CMLP_VERYLARGE	C	C	S	K	CMLP	VERYLARGE	68.0	12	true	
C_C_S_K_CMMH_LARGE	C	C	S	K	CMMH	LARGE	488.0	12	true	
C_C_S_K_CMMH_MEDIUM	C	C	S	K	CMMH	MEDIUM	1542.0	9	true	
C_C_S_K_CMSF_LARGE	C	C	S	K	CMSF	LARGE	1544.0	12	true	
C_C_S_K_CMSF_MEDIUM	C	C	S	K	CMSF	MEDIUM	8543.0	9	true	
C_C_S_K_CMSF_SEEDSAP	C	C	S	K	CMSF	SEEDSAP	3937.0	1	true	
C_C_S_K_CMSF_SMALL	C	C	S	K	CMSF	SMALL	283.0	4	true	
C_C_S_K_CMSF_VERYLARGE	C	C	S	K	CMSF	VERYLARGE	232.0	12	true	
C_C_S_L_CMDF_LARGE	C	C	S	L	CMDF	LARGE	232.0	12	true	
C_C_S_L_CMDF_MEDIUM	C	C	S	L	CMDF	MEDIUM	312.0	9	true	
C_C_S_L_CMDF_SEEDSAP	C	C	S	L	CMDF	SEEDSAP	271.0	1	true	
C_C_S_L_CMDF_SMALL	C	C	S	L	CMDF	SMALL	169.0	4	true	
C_C_S_L_CMDF_VERYLARGE	C	C	S	L	CMDF	VERYLARGE	58.0	12	true	
C_C_S_L_CMES_LARGE	C	C	S	L	CMES	LARGE	2744.0	12	true	
C_C_S_L_CMES_MEDIUM	C	C	S	L	CMES	MEDIUM	1336.0	9	true	
C_C_S_L_CMES_SEEDSAP	C	C	S	L	CMES	SEEDSAP	88.0	1	true	
C_C_S_L_CMES_SMALL	C	C	S	L	CMES	SMALL	299.0	4	true	
C_C_S_L_CMES_VERYLARGE	C	C	S	L	CMES	VERYLARGE	410.0	12	true	
C_C_S_L_CMGF_LARGE	C	C	S	L	CMGF	LARGE	1344.0	12	true	
C_C_S_L_CMGF_MEDIUM	C	C	S	L	CMGF	MEDIUM	483.0	9	true	
C_C_S_L_CMGF_SEEDSAP	C	C	S	L	CMGF	SEEDSAP	27.0	1	true	
C_C_S_L_CMGF_SMALL	C	C	S	L	CMGF	SMALL	462.0	4	true	
C_C_S_L_CMGF_VERYLARGE	C	C	S	L	CMGF	VERYLARGE	147.0	12	true	
C_C_S_L_CMLP_LARGE	C	C	S	L	CMLP	LARGE	48.0	12	true	
C_C_S_L_CMLP_MEDIUM	C	C	S	L	CMLP	MEDIUM	2879.0	9	true	
C_C_S_L_CMLP_SEEDSAP	C	C	S	L	CMLP	SEEDSAP	230.0	1	true	
C_C_S_L_CMLP_SMALL	C	C	S	L	CMLP	SMALL	702.0	4	true	
C_C_S_L_CMLP_VERYLARGE	C	C	S	L	CMLP	VERYLARGE	8.0	12	true	
