var_id	var_name	var_value	var_reduced_cost	db_strata_tofind	db_row_id_tofind	db_status
1179	xNG_E_B,R,N,L,A,M,1	185.25	0.0	A_M_NG_E_0	0	good
1180	xNG_E_B,R,N,L,A,M,2	184.8795	0.0	A_M_NG_E_0	1	good
1181	xNG_E_B,R,N,L,A,M,3	184.50974100000002	0.0	A_M_NG_E_0	2	good
1182	xNG_E_B,R,N,L,A,M,4	184.14072151800002	0.0	A_M_NG_E_0	3	good
1183	xNG_E_B,R,N,L,A,M,5	183.772440074964	0.0	A_M_NG_E_0	4	good
1184	xNG_E_B,R,N,L,A,L,1	294.5	0.0	A_L_NG_E_0	0	good
1185	xNG_E_B,R,N,L,A,L,2	293.911	0.0	A_L_NG_E_0	1	good
1186	xNG_E_B,R,N,L,A,L,3	293.323178	0.0	A_L_NG_E_0	2	good
1187	xNG_E_B,R,N,L,A,L,4	292.73653164399997	0.0	A_L_NG_E_0	3	good
1188	xNG_E_B,R,N,L,A,L,5	292.15105858071195	0.0	A_L_NG_E_0	4	good
1199	xNG_E_B,R,N,H,W,M,1	388.55	0.0	W_M_NG_E_0	0	good
1200	xNG_E_B,R,N,H,W,M,2	387.7729	0.0	W_M_NG_E_0	1	good
1201	xNG_E_B,R,N,H,W,M,3	386.9973542	0.0	W_M_NG_E_0	2	good
1202	xNG_E_B,R,N,H,W,M,4	386.22335949160004	0.0	W_M_NG_E_0	3	good
1203	xNG_E_B,R,N,H,W,M,5	385.45091277261685	0.0	W_M_NG_E_0	4	good
1214	xNG_E_B,R,N,H,C,M,1	483.55	0.0	C_M_NG_E_0	0	good
1215	xNG_E_B,R,N,H,C,M,2	482.5829	0.0	C_M_NG_E_0	1	good
1216	xNG_E_B,R,N,H,C,M,3	481.6177342	0.0	C_M_NG_E_0	2	good
1217	xNG_E_B,R,N,H,C,M,4	480.6544987316	0.0	C_M_NG_E_0	3	good
1218	xNG_E_B,R,N,H,C,M,5	479.69318973413675	0.0	C_M_NG_E_0	4	good
1219	xNG_E_B,R,N,H,C,L,1	968.05	0.0	C_L_NG_E_0	0	good
1220	xNG_E_B,R,N,H,C,L,2	966.1139	0.0	C_L_NG_E_0	1	good
1221	xNG_E_B,R,N,H,C,L,3	964.1816722	0.0	C_L_NG_E_0	2	good
1222	xNG_E_B,R,N,H,C,L,4	962.2533088555999	0.0	C_L_NG_E_0	3	good
1223	xNG_E_B,R,N,H,C,L,5	960.3288022378887	0.0	C_L_NG_E_0	4	good
1224	xNG_E_B,R,N,H,A,M,1	54.15	0.0	A_M_NG_E_0	0	good
1225	xNG_E_B,R,N,H,A,M,2	54.0417	0.0	A_M_NG_E_0	1	good
1226	xNG_E_B,R,N,H,A,M,3	53.9336166	0.0	A_M_NG_E_0	2	good
1227	xNG_E_B,R,N,H,A,M,4	53.825749366800004	0.0	A_M_NG_E_0	3	good
1228	xNG_E_B,R,N,H,A,M,5	53.7180978680664	0.0	A_M_NG_E_0	4	good
1234	xNG_E_B,R,N,C,W,S,1	154.85	0.0	W_S_NG_E_0	0	good
1235	xNG_E_B,R,N,C,W,S,2	154.5403	0.0	W_S_NG_E_0	1	good
1236	xNG_E_B,R,N,C,W,S,3	154.23121940000001	0.0	W_S_NG_E_0	2	good
1237	xNG_E_B,R,N,C,W,S,4	153.9227569612	0.0	W_S_NG_E_0	3	good
1238	xNG_E_B,R,N,C,W,S,5	153.61491144727762	0.0	W_S_NG_E_0	4	good
1239	xNG_E_B,R,N,R,P,M,1	129.2	0.0	P_M_NG_E_0	0	good
1240	xNG_E_B,R,N,R,P,M,2	128.9416	0.0	P_M_NG_E_0	1	good
1241	xNG_E_B,R,N,R,P,M,3	128.68371679999998	0.0	P_M_NG_E_0	2	good
1242	xNG_E_B,R,N,R,P,M,4	128.4263493664	0.0	P_M_NG_E_0	3	good
1243	xNG_E_B,R,N,R,P,M,5	128.16949666766718	0.0	P_M_NG_E_0	4	good
1244	xNG_E_B,R,N,R,P,L,1	64.6	0.0	P_L_NG_E_0	0	good
1245	xNG_E_B,R,N,R,P,L,2	64.4708	0.0	P_L_NG_E_0	1	good
1246	xNG_E_B,R,N,R,P,L,3	64.34185839999999	0.0	P_L_NG_E_0	2	good
1247	xNG_E_B,R,N,R,P,L,4	64.2131746832	0.0	P_L_NG_E_0	3	good
1248	xNG_E_B,R,N,R,P,L,5	64.08474833383359	0.0	P_L_NG_E_0	4	good
1249	xNG_E_B,R,N,R,D,M,1	114.0	0.0	D_M_NG_E_0	0	good
1250	xNG_E_B,R,N,R,D,M,2	113.772	0.0	D_M_NG_E_0	1	good
1251	xNG_E_B,R,N,R,D,M,3	113.54445600000001	0.0	D_M_NG_E_0	2	good
1252	xNG_E_B,R,N,R,D,M,4	113.31736708800001	0.0	D_M_NG_E_0	3	good
1253	xNG_E_B,R,N,R,D,M,5	113.09073235382401	0.0	D_M_NG_E_0	4	good
1259	xNG_E_B,R,N,R,W,S,1	57.95	0.0	W_S_NG_E_0	0	good
1260	xNG_E_B,R,N,R,W,S,2	57.8341	0.0	W_S_NG_E_0	1	good
1261	xNG_E_B,R,N,R,W,S,3	57.7184318	0.0	W_S_NG_E_0	2	good
1262	xNG_E_B,R,N,R,W,S,4	57.602994936399995	0.0	W_S_NG_E_0	3	good
1263	xNG_E_B,R,N,R,W,S,5	57.487788946527196	0.0	W_S_NG_E_0	4	good
1269	xNG_E_B,R,N,R,W,M,1	575.7	0.0	W_M_NG_E_0	0	good
1270	xNG_E_B,R,N,R,W,M,2	574.5486000000001	0.0	W_M_NG_E_0	1	good
1271	xNG_E_B,R,N,R,W,M,3	573.3995028	0.0	W_M_NG_E_0	2	good
1272	xNG_E_B,R,N,R,W,M,4	572.2527037944001	0.0	W_M_NG_E_0	3	good
1273	xNG_E_B,R,N,R,W,M,5	571.1081983868113	0.0	W_M_NG_E_0	4	good
1274	xNG_E_B,R,N,R,W,L,1	653.4499999999996	0.0	W_L_NG_E_0	0	good
1275	xNG_E_B,R,N,R,W,L,2	652.1430999999995	0.0	W_L_NG_E_0	1	good
1276	xNG_E_B,R,N,R,W,L,3	650.8388137999996	0.0	W_L_NG_E_0	2	good
1277	xNG_E_B,R,N,R,W,L,4	649.5371361723995	0.0	W_L_NG_E_0	3	good
1278	xNG_E_B,R,N,R,W,L,5	648.2380619000547	0.0	W_L_NG_E_0	4	good
1279	xNG_E_B,R,N,R,C,P,1	105.45	0.0	C_P_NG_E_0	0	good
1280	xNG_E_B,R,N,R,C,P,2	105.23910000000001	0.0	C_P_NG_E_0	1	good
1281	xNG_E_B,R,N,R,C,P,3	105.02862180000001	0.0	C_P_NG_E_0	2	good
1282	xNG_E_B,R,N,R,C,P,4	104.8185645564	0.0	C_P_NG_E_0	3	good
1283	xNG_E_B,R,N,R,C,P,5	104.6089274272872	0.0	C_P_NG_E_0	4	good
1284	xNG_E_B,R,N,R,C,M,1	722.0	0.0	C_M_NG_E_0	0	good
1285	xNG_E_B,R,N,R,C,M,2	720.556	0.0	C_M_NG_E_0	1	good
1286	xNG_E_B,R,N,R,C,M,3	719.1148880000001	0.0	C_M_NG_E_0	2	good
