strata_id	layer1	layer2	layer3	layer4	layer5	layer6	NG_E_acres	PB_E_acres	GS_E_acres	EA_E_acres	MS_E_acres	BS_E_acres
KRNLAS	K	R	N	L	A	S	69.58	0.0	0.0	0.0	1.42	0.0
KRNLAP	K	R	N	L	A	P	237.16	0.0	0.0	0.0	4.84	0.0
KRNLAM	K	R	N	L	A	M	0.0	0.0	0.0	816.34	16.66	0.0
KRNLAL	K	R	N	L	A	L	0.0	0.0	0.0	2742.04	55.96	0.0
KRNLLP	K	R	N	L	L	P	120.54	0.0	0.0	0.0	2.46	0.0
KRNLLM	K	R	N	L	L	M	637.98	0.0	0.0	0.0	13.02	0.0
KRNLLL	K	R	N	L	L	L	488.04	0.0	0.0	0.0	9.96	0.0
KRNHWL	K	R	N	H	W	L	59.78	0.0	0.0	0.0	1.22	0.0
KRNHCL	K	R	N	H	C	L	110.74	0.0	0.0	0.0	2.2600000000000002	0.0
KRNCPM	K	R	N	C	P	M	3024.28	0.0	0.0	0.0	61.72	0.0
KRNCPL	K	R	N	C	P	L	0.0	0.0	0.0	2824.36	57.64	0.0
KRNCDM	K	R	N	C	D	M	0.0	0.0	0.0	479.22	9.78	0.0
KRNCDL	K	R	N	C	D	L	0.0	0.0	0.0	1299.48	26.52	0.0
KRNCWS	K	R	N	C	W	S	128.38	0.0	0.0	0.0	2.62	0.0
KRNCWP	K	R	N	C	W	P	299.88	0.0	0.0	0.0	6.12	0.0
KRNCWM	K	R	N	C	W	M	0.0	0.0	0.0	2174.62	44.38	0.0
KRNCWL	K	R	N	C	W	L	0.0	0.0	0.0	2799.86	57.14	0.0
KRNCCP	K	R	N	C	C	P	58.8	0.0	0.0	0.0	1.2	0.0
KRNCCM	K	R	N	C	C	M	0.0	0.0	0.0	528.22	10.78	0.0
KRNCCL	K	R	N	C	C	L	1587.6	0.0	0.0	0.0	32.4	0.0
KRNCIS	K	R	N	C	I	S	200.9	0.0	0.0	0.0	4.1	0.0
KRNCIP	K	R	N	C	I	P	312.62	0.0	0.0	0.0	6.38	0.0
KRNCIM	K	R	N	C	I	M	0.0	0.0	0.0	1804.18	36.82	0.0
KRNCIL	K	R	N	C	I	L	0.0	0.0	0.0	3037.02	61.980000000000004	0.0
KRNCAS	K	R	N	C	A	S	114.66	0.0	0.0	0.0	2.34	0.0
KRNCAP	K	R	N	C	A	P	98.98	0.0	0.0	0.0	2.02	0.0
KRNCAM	K	R	N	C	A	M	498.82	0.0	0.0	0.0	10.18	0.0
KRNCAL	K	R	N	C	A	L	0.0	0.0	1297.52	0.0	26.48	0.0
KRNCLM	K	R	N	C	L	M	348.88	0.0	0.0	0.0	7.12	0.0
KRNCLL	K	R	N	C	L	L	287.14	0.0	0.0	0.0	5.86	0.0
KRNRPM	K	R	N	R	P	M	0.0	0.0	0.0	1160.32	23.68	0.0
KRNRPL	K	R	N	R	P	L	0.0	1310.26	0.0	0.0	26.740000000000002	0.0
KRNRDS	K	R	N	R	D	S	56.84	0.0	0.0	0.0	1.16	0.0
