var_id	var_name	var_value	var_reduced_cost	db_strata_tofind	db_row_id_tofind	db_status
7958	xNG_B,R,P,R,C,L,4	7165.43	0.0	C_L_NG_0_E	3	good
7959	xNG_B,R,P,R,C,L,5	7151.1	0.0	C_L_NG_0_E	4	good
7965	xNG_B,R,P,R,I,L,1	87.4	0.0	I_L_NG_0_E	0	good
7966	xNG_B,R,P,R,I,L,2	87.23	0.0	I_L_NG_0_E	1	good
7967	xNG_B,R,P,R,I,L,3	87.05	0.0	I_L_NG_0_E	2	good
7968	xNG_B,R,P,R,I,L,4	86.88	0.0	I_L_NG_0_E	3	good
7969	xNG_B,R,P,R,I,L,5	86.7	0.0	I_L_NG_0_E	4	good
7970	xNG_B,R,P,R,A,L,1	49.4	0.0	A_L_NG_0_E	0	good
7971	xNG_B,R,P,R,A,L,2	49.3	0.0	A_L_NG_0_E	1	good
7972	xNG_B,R,P,R,A,L,3	49.2	0.0	A_L_NG_0_E	2	good
7973	xNG_B,R,P,R,A,L,4	49.1	0.0	A_L_NG_0_E	3	good
7974	xNG_B,R,P,R,A,L,5	49.01	0.0	A_L_NG_0_E	4	good
7975	xNG_B,R,P,R,L,L,1	76.95	0.0	L_L_NG_0_E	0	good
7976	xNG_B,R,P,R,L,L,2	76.8	0.0	L_L_NG_0_E	1	good
7977	xNG_B,R,P,R,L,L,3	76.64	0.0	L_L_NG_0_E	2	good
7978	xNG_B,R,P,R,L,L,4	76.49	0.0	L_L_NG_0_E	3	good
7979	xNG_B,R,P,R,L,L,5	76.34	0.0	L_L_NG_0_E	4	good
7980	xNG_B,N,N,L,P,L,1	87.4	0.0	P_L_NG_0_E	0	good
7981	xNG_B,N,N,L,P,L,2	87.23	0.0	P_L_NG_0_E	1	good
7982	xNG_B,N,N,L,P,L,3	87.05	0.0	P_L_NG_0_E	2	good
7983	xNG_B,N,N,L,P,L,4	86.88	0.0	P_L_NG_0_E	3	good
7984	xNG_B,N,N,L,P,L,5	86.7	0.0	P_L_NG_0_E	4	good
7985	xNG_B,N,N,L,D,L,1	55.1	0.0	D_L_NG_0_E	0	good
7986	xNG_B,N,N,L,D,L,2	54.99	0.0	D_L_NG_0_E	1	good
7987	xNG_B,N,N,L,D,L,3	54.88	0.0	D_L_NG_0_E	2	good
7988	xNG_B,N,N,L,D,L,4	54.77	0.0	D_L_NG_0_E	3	good
7989	xNG_B,N,N,L,D,L,5	54.66	0.0	D_L_NG_0_E	4	good
8000	xNG_B,N,N,L,W,M,1	320.15	0.0	W_M_NG_0_E	0	good
8001	xNG_B,N,N,L,W,M,2	319.51	0.0	W_M_NG_0_E	1	good
8002	xNG_B,N,N,L,W,M,3	318.87	0.0	W_M_NG_0_E	2	good
8003	xNG_B,N,N,L,W,M,4	318.23	0.0	W_M_NG_0_E	3	good
8004	xNG_B,N,N,L,W,M,5	317.6	0.0	W_M_NG_0_E	4	good
8030	xNG_B,N,N,L,I,M,1	206.15	0.0	I_M_NG_0_E	0	good
8031	xNG_B,N,N,L,I,M,2	205.74	0.0	I_M_NG_0_E	1	good
8032	xNG_B,N,N,L,I,M,3	205.33	0.0	I_M_NG_0_E	2	good
8033	xNG_B,N,N,L,I,M,4	204.92	0.0	I_M_NG_0_E	3	good
