var_id	var_name	var_value	var_reduced_cost	db_strata_tofind	db_row_id_tofind	db_status
1335	xMS_M,R,4,G,E,K,0,1	82.55	0.0	E_K_MS_0_E	0	missing yield table
1336	xMS_M,R,4,G,E,K,0,2	82.55	0.0	E_K_MS_0_E	1	missing yield table
1337	xMS_M,R,4,G,E,K,0,3	82.55	0.0	E_K_MS_0_E	2	missing yield table
1338	xMS_M,R,4,G,E,K,0,4	82.55	0.0	E_K_MS_0_E	3	missing yield table
1339	xMS_M,R,4,G,E,K,0,5	82.55	0.0	E_K_MS_0_E	4	missing yield table
1360	xMS_M,R,5,L,G,J,0,1	50.4	0.0	G_J_MS_0_E	0	missing yield table
1361	xMS_M,R,5,L,G,J,0,2	50.4	0.0	G_J_MS_0_E	1	missing yield table
1362	xMS_M,R,5,L,G,J,0,3	50.4	0.0	G_J_MS_0_E	2	missing yield table
1363	xMS_M,R,5,L,G,J,0,4	50.4	0.0	G_J_MS_0_E	3	missing yield table
1364	xMS_M,R,5,L,G,J,0,5	50.4	0.0	G_J_MS_0_E	4	missing yield table
